Dates,US,EE,BP,CD,SF,SK,NIB,AU,NZ,JY
31-Oct-13,0.242,0.17571,0.51375,,0.019,,1.66,,,0.14286
01-Nov-13,0.23775,0.17357,0.51763,,0.019,,1.68,,,0.14286
04-Nov-13,0.2381,0.175,0.52,,0.021,,1.69,,,0.14286
05-Nov-13,0.2377,0.17857,0.52344,,0.021,,1.68,,,0.14286
06-Nov-13,0.23865,0.17857,0.52469,,0.021,,1.67,,,0.14286
07-Nov-13,0.2389,0.17714,0.52469,,0.021,,1.67,,,0.14286
08-Nov-13,0.2394,0.17071,0.52406,,0.021,,1.64,,,0.14286
11-Nov-13,0.23925,0.17,0.52406,,0.021,,1.65,,,0.14286
12-Nov-13,0.23925,0.16929,0.52406,,0.021,,1.66,,,0.14286
13-Nov-13,0.2406,0.16929,0.52406,,0.021,,1.67,,,0.14286
14-Nov-13,0.23845,0.16857,0.52406,,0.021,,1.68,,,0.14286
15-Nov-13,0.2381,0.16857,0.52406,,0.021,,1.67,,,0.14286
18-Nov-13,0.23735,0.16857,0.52406,,0.021,,1.67,,,0.14286
19-Nov-13,0.2391,0.16857,0.52406,,0.021,,1.65,,,0.14286
20-Nov-13,0.2381,0.16857,0.52406,,0.021,,1.65,,,0.14286
21-Nov-13,0.2376,0.16786,0.52406,,0.019,,1.64,,,0.14214
22-Nov-13,0.2366,0.175,0.52406,,0.019,,1.65,,,0.14214
25-Nov-13,0.23585,0.18143,0.52344,,0.019,,1.62,,,0.14214
26-Nov-13,0.2366,0.18714,0.52344,,0.019,,1.65,,,0.14214
27-Nov-13,0.2376,0.18643,0.52344,,0.019,,1.68,,,0.14214
28-Nov-13,0.2391,0.19071,0.52469,,0.019,,1.68,,,0.14357
29-Nov-13,0.2391,0.19,0.52219,,0.015,,1.68,,,0.14357
02-Dec-13,0.23885,0.19286,0.52281,,0.017,,1.66,,,0.145
03-Dec-13,0.2413,0.19857,0.51981,,0.017,,1.68,,,0.145
04-Dec-13,0.24185,0.20071,0.51981,,0.019,,1.67,,,0.145
05-Dec-13,0.2416,0.20214,0.52194,,0.019,,1.65,,,0.145
06-Dec-13,0.24085,0.21429,0.52463,,0.019,,1.65,,,0.145
09-Dec-13,0.2426,0.22429,0.52431,,0.019,,1.66,,,0.145
10-Dec-13,0.24185,0.23429,0.52313,,0.02,,1.64,,,0.145
11-Dec-13,0.24385,0.24357,0.52406,,0.02,,1.64,,,0.14643
12-Dec-13,0.24285,0.25286,0.52406,,0.02,,1.65,,,0.14643
13-Dec-13,0.24385,0.25571,0.52438,,0.022,,1.65,,,0.14643
16-Dec-13,0.24285,0.26214,0.52519,,0.022,,1.65,,,0.14643
17-Dec-13,0.24435,0.27429,0.5255,,0.022,,1.64,,,0.14643
18-Dec-13,0.2451,0.27714,0.5255,,0.022,,1.65,,,0.14643
19-Dec-13,0.24585,0.27143,0.5255,,0.021,,1.66,,,0.14643
20-Dec-13,0.24835,0.27143,0.52438,,0.021,,1.65,,,0.14643
23-Dec-13,0.24585,0.27214,0.52656,,0.021,,1.66,,,0.14643
24-Dec-13,0.24685,0.27214,0.52781,,0.021,,1.66,,,0.14643
25-Dec-13,0.24685,0.27214,0.52781,,0.021,,1.66,,,0.14643
26-Dec-13,0.24685,0.27214,0.52781,,0.021,,1.66,,,0.14643
27-Dec-13,0.2466,0.27357,0.52781,,0.021,,1.68,,,0.14786
30-Dec-13,0.2466,0.26786,0.52625,,0.023,,1.68,,,0.14786
31-Dec-13,0.2461,0.26571,0.52531,,0.023,,1.69,,,0.14786
01-Jan-14,0.2461,0.26571,0.52531,,0.023,,1.69,,,0.14786
02-Jan-14,0.24285,0.26286,0.525,,0.023,,1.67,,,0.14786
03-Jan-14,0.23985,0.25571,0.52531,,0.022,,1.67,,,0.14786
06-Jan-14,0.23935,0.25714,0.5225,,0.023,,1.67,,,0.14786
07-Jan-14,0.2421,0.25643,0.52063,,0.023,,1.67,,,0.14643
08-Jan-14,0.2404,0.25643,0.52063,,0.023,,1.64,,,0.14643
09-Jan-14,0.24165,0.26,0.52063,,0.023,,1.64,,,0.145
10-Jan-14,0.24165,0.25929,0.52063,,0.023,,1.64,,,0.145
13-Jan-14,0.2389,0.25929,0.51938,,0.023,,1.66,,,0.145
14-Jan-14,0.23675,0.26143,0.51938,,0.023,,1.65,,,0.14357
15-Jan-14,0.23785,0.26857,0.51938,,0.023,,1.63,,,0.14357
16-Jan-14,0.23635,0.28357,0.51938,,0.021,,1.61,,,0.14357
17-Jan-14,0.2366,0.28429,0.51969,,0.023,,1.64,,,0.14357
20-Jan-14,0.2371,0.28214,0.51969,,0.023,,1.65,,,0.14357
21-Jan-14,0.2366,0.28429,0.51969,,0.023,,1.64,,,0.14357
22-Jan-14,0.2371,0.28,0.52094,,0.023,,1.65,,,0.14357
23-Jan-14,0.2386,0.28,0.52156,,0.023,,1.65,,,0.14357
24-Jan-14,0.23535,0.275,0.52094,,0.021,,1.64,,,0.14357
27-Jan-14,0.2361,0.27643,0.52031,,0.023,,1.64,,,0.145
28-Jan-14,0.2361,0.28,0.52031,,0.023,,1.65,,,0.14357
29-Jan-14,0.2356,0.27286,0.52,,0.023,,1.65,,,0.14357
30-Jan-14,0.2376,0.27,0.51875,,0.021,,1.66,,,0.14357
31-Jan-14,0.2366,0.26286,0.52125,,0.018,,1.66,,,0.14071
03-Feb-14,0.2356,0.25643,0.52125,,0.018,,1.68,,,0.14071
04-Feb-14,0.23645,0.25429,0.52125,,0.016,,1.69,,,0.13929
05-Feb-14,0.23635,0.255,0.52125,,0.016,,1.69,,,0.13929
06-Feb-14,0.23685,0.25429,0.52125,,0.016,,1.71,,,0.13929
07-Feb-14,0.23385,0.25786,0.52125,,0.016,,1.69,,,0.14071
10-Feb-14,0.23385,0.25714,0.52094,,0.016,,1.69,,,0.14071
11-Feb-14,0.2366,0.25929,0.52094,,0.018,,1.7,,,0.14071
12-Feb-14,0.2361,0.26,0.52156,,0.018,,1.71,,,0.14071
13-Feb-14,0.23585,0.25786,0.52125,,0.018,,1.72,,,0.13929
14-Feb-14,0.23585,0.25929,0.52156,,0.018,,1.72,,,0.13857
17-Feb-14,0.2351,0.25857,0.52094,,0.018,,1.71,,,0.13857
18-Feb-14,0.23455,0.25786,0.52094,,0.018,,1.71,,,0.13714
19-Feb-14,0.2336,0.25571,0.52206,,0.018,,1.7,,,0.13714
20-Feb-14,0.2356,0.25714,0.52219,,0.018,,1.69,,,0.13714
21-Feb-14,0.23485,0.26071,0.52181,,0.018,,1.69,,,0.13857
24-Feb-14,0.23435,0.26071,0.52188,,0.018,,1.7,,,0.13857
25-Feb-14,0.2336,0.26143,0.52344,,0.02,,1.7,,,0.13857
26-Feb-14,0.2333,0.26143,0.521,,0.02,,1.69,,,0.14
27-Feb-14,0.2361,0.26,0.52206,,0.021,,1.69,,,0.14
28-Feb-14,0.23565,0.26143,0.52188,,0.022,,1.7,,,0.14
03-Mar-14,0.23565,0.26,0.52219,,0.02,,1.68,,,0.13857
04-Mar-14,0.23535,0.25714,0.52094,,0.02,,1.7,,,0.13857
05-Mar-14,0.2344,0.25643,0.52094,,0.018,,1.71,,,0.13714
06-Mar-14,0.2351,0.255,0.52063,,0.018,,1.71,,,0.13714
07-Mar-14,0.23565,0.27071,0.52094,,0.018,,1.7,,,0.14
10-Mar-14,0.23435,0.27857,0.52094,,0.018,,1.69,,,0.13857
11-Mar-14,0.2333,0.27714,0.52094,,0.018,,1.7,,,0.13714
12-Mar-14,0.2341,0.275,0.52063,,0.018,,1.7,,,0.13857
13-Mar-14,0.23335,0.27214,0.52088,,0.018,,1.72,,,0.14
14-Mar-14,0.23485,0.27214,0.52063,,0.02,,1.72,,,0.14
17-Mar-14,0.23445,0.27429,0.52063,,0.02,,1.73,,,0.14
18-Mar-14,0.23485,0.27643,0.52,,0.022,,1.71,,,0.14
19-Mar-14,0.23385,0.28,0.52025,,0.024,,1.71,,,0.14
20-Mar-14,0.2336,0.28,0.52338,,0.023,,1.7,,,0.13929
21-Mar-14,0.23285,0.28071,0.52338,,0.025,,1.7,,,0.13929
24-Mar-14,0.2351,0.28714,0.52213,,0.023,,1.69,,,0.13786
25-Mar-14,0.23435,0.28571,0.52369,,0.023,,1.7,,,0.13786
26-Mar-14,0.23335,0.28143,0.52338,,0.022,,1.71,,,0.135
27-Mar-14,0.2336,0.27786,0.52219,,0.022,,1.72,,,0.135
28-Mar-14,0.23335,0.27643,0.52219,,0.022,,1.73,,,0.135
31-Mar-14,0.2306,0.28143,0.52219,,0.022,,1.73,,,0.13643
01-Apr-14,0.2281,0.28143,0.52719,,0.018,,1.74,,,0.13643
02-Apr-14,0.2301,0.28571,0.52719,,0.02,,1.73,,,0.13643
03-Apr-14,0.23035,0.28357,0.52719,,0.018,,1.73,,,0.13643
04-Apr-14,0.2296,0.29,0.52719,,0.018,,1.73,,,0.13643
07-Apr-14,0.22935,0.29071,0.52594,,0.018,,1.71,,,0.13643
08-Apr-14,0.2273,0.29,0.52594,,0.018,,1.73,,,0.135
09-Apr-14,0.22755,0.29,0.52469,,0.018,,1.74,,,0.135
10-Apr-14,0.22705,0.29214,0.52469,,0.016,,1.76,,,0.135
11-Apr-14,0.22645,0.29286,0.52469,,0.016,,1.76,,,0.135
14-Apr-14,0.22865,0.29143,0.52469,,0.016,,1.76,,,0.135
15-Apr-14,0.22635,0.29143,0.52531,,0.016,,1.77,,,0.135
16-Apr-14,0.22785,0.29143,0.52531,,0.016,,1.78,,,0.135
17-Apr-14,0.22585,0.29214,0.52656,,0.016,,1.78,,,0.135
18-Apr-14,0.22585,0.29214,0.52656,,0.016,,1.78,,,0.135
21-Apr-14,0.22585,0.29214,0.52656,,0.016,,1.78,,,0.135
22-Apr-14,0.2286,0.29357,0.52781,,0.016,,1.77,,,0.135
23-Apr-14,0.22875,0.29643,0.52906,,0.016,,1.75,,,0.135
24-Apr-14,0.22785,0.30214,0.52931,,0.016,,1.75,,,0.135
25-Apr-14,0.2266,0.31143,0.52906,,0.016,,1.76,,,0.13643
28-Apr-14,0.22485,0.32143,0.52781,,0.016,,1.76,,,0.13786
29-Apr-14,0.22535,0.31143,0.52656,,0.017,,1.77,,,0.135
30-Apr-14,0.22335,0.30786,0.52706,,0.017,,1.79,,,0.135
01-May-14,0.22285,0.30786,0.52488,,0.017,,1.79,,,0.135
02-May-14,0.22285,0.30786,0.52519,,0.018,,1.8,,,0.135
05-May-14,0.22285,0.30786,0.52519,,0.018,,1.79,,,0.135
06-May-14,0.22485,0.30786,0.52475,,0.018,,1.8,,,0.135
07-May-14,0.22395,0.30786,0.52606,,0.018,,1.79,,,0.135
08-May-14,0.22335,0.30786,0.52781,,0.02,,1.8,,,0.135
09-May-14,0.2241,0.3,0.52813,,0.018,,1.8,,,0.135
12-May-14,0.2251,0.305,0.52688,,0.018,,1.81,,,0.135
13-May-14,0.22385,0.305,0.52688,,0.018,,1.82,,,0.135
14-May-14,0.22535,0.29643,0.52594,,0.018,,1.83,,,0.135
15-May-14,0.22585,0.28857,0.52506,,0.013,,1.82,,,0.135
16-May-14,0.2286,0.29,0.52769,,0.013,,1.83,,,0.135
19-May-14,0.22695,0.29286,0.52769,,0.013,,1.82,,,0.135
20-May-14,0.2281,0.29286,0.52775,,0.013,,1.82,,,0.135
21-May-14,0.22735,0.29214,0.52938,,0.013,,1.82,,,0.135
22-May-14,0.22715,0.29357,0.52813,,0.015,,1.83,,,0.135
23-May-14,0.22935,0.29214,0.52813,,0.014,,1.83,,,0.135
26-May-14,0.22935,0.29214,0.52813,,0.014,,1.84,,,0.135
27-May-14,0.22985,0.28786,0.52875,,0.014,,1.84,,,0.135
28-May-14,0.2276,0.28786,0.53,,0.014,,1.85,,,0.135
29-May-14,0.22735,0.28714,0.53063,,0.016,,1.85,,,0.135
30-May-14,0.2274,0.28714,0.53063,,0.012,,1.84,,,0.135
02-Jun-14,0.22715,0.28714,0.53094,,0.012,,1.86,,,0.135
03-Jun-14,0.2274,0.28143,0.53063,,0.012,,1.85,,,0.135
04-Jun-14,0.2295,0.28,0.53125,,0.012,,1.84,,,0.135
05-Jun-14,0.2306,0.27071,0.53081,,0.012,,1.86,,,0.135
06-Jun-14,0.2296,0.24643,0.53313,,0.012,,1.83,,,0.135
09-Jun-14,0.23055,0.245,0.53313,,0.012,,1.83,,,0.135
10-Jun-14,0.2303,0.24429,0.53375,,0.012,,1.81,,,0.135
11-Jun-14,0.2298,0.23571,0.53406,,0.014,,1.81,,,0.135
12-Jun-14,0.2306,0.21286,0.53469,,0.014,,1.82,,,0.135
13-Jun-14,0.2321,0.20571,0.55188,,0.014,,1.82,,,0.13357
16-Jun-14,0.2306,0.19214,0.55813,,0.013,,1.83,,,0.13357
17-Jun-14,0.231,0.18929,0.55594,,0.013,,1.83,,,0.13357
18-Jun-14,0.231,0.185,0.54969,,0.013,,1.82,,,0.13357
19-Jun-14,0.2296,0.17786,0.54875,,0.013,,1.82,,,0.13357
20-Jun-14,0.2306,0.17643,0.55438,,0.009,,1.8,,,0.13286
23-Jun-14,0.2326,0.17857,0.5525,,0.01,,1.76,,,0.13286
24-Jun-14,0.2336,0.17786,0.55188,,0.012,,1.75,,,0.13286
25-Jun-14,0.23385,0.17571,0.55063,,0.012,,1.73,,,0.13286
26-Jun-14,0.2341,0.17571,0.55219,,0.012,,1.73,,,0.13286
27-Jun-14,0.2346,0.17429,0.55188,,0.008,,1.76,,,0.13286
30-Jun-14,0.2307,0.17571,0.5525,,0.008,,1.75,,,0.13286
01-Jul-14,0.2318,0.17571,0.55438,,0.01,,1.75,,,0.13286
02-Jul-14,0.2346,0.17571,0.55438,,0.01,,1.76,,,0.13286
03-Jul-14,0.2321,0.17714,0.55563,,0.01,,1.75,,,0.13286
04-Jul-14,0.2331,0.17429,0.55594,,0.01,,1.72,,,0.13286
07-Jul-14,0.2341,0.17214,0.55631,,0.01,,1.73,,,0.13286
08-Jul-14,0.2336,0.17214,0.55563,,0.012,,1.73,,,0.13286
09-Jul-14,0.2341,0.17143,0.55625,,0.01,,1.73,,,0.13286
10-Jul-14,0.2336,0.17143,0.55625,,0.014,,1.74,,,0.13286
11-Jul-14,0.2336,0.17286,0.55469,,0.012,,1.74,,,0.13286
14-Jul-14,0.2326,0.17143,0.55438,,0.01,,1.73,,,0.13286
15-Jul-14,0.2331,0.17143,0.5575,,0.012,,1.72,,,0.13286
16-Jul-14,0.2336,0.17143,0.55594,,0.011,,1.72,,,0.13286
17-Jul-14,0.2336,0.17214,0.55719,,0.011,,1.73,,,0.13286
18-Jul-14,0.2316,0.17071,0.55781,,0.011,,1.73,,,0.13286
21-Jul-14,0.2331,0.17143,0.55563,,0.011,,1.71,,,0.13286
22-Jul-14,0.2326,0.17429,0.55531,,0.013,,1.71,,,0.13286
23-Jul-14,0.2341,0.17429,0.555,,0.011,,1.7,,,0.13143
24-Jul-14,0.2351,0.17857,0.55563,,0.016,,1.68,,,0.13
25-Jul-14,0.2341,0.17786,0.55813,,0.016,,1.68,,,0.13
28-Jul-14,0.2361,0.17643,0.55825,,0.016,,1.68,,,0.13
29-Jul-14,0.2371,0.18071,0.55838,,0.018,,1.68,,,0.13
30-Jul-14,0.2396,0.17571,0.55913,,0.018,,1.66,,,0.13
31-Jul-14,0.2391,0.17714,0.55963,,0.018,,1.67,,,0.13
01-Aug-14,0.2381,0.17286,0.56013,,0.018,,1.69,,,0.13
04-Aug-14,0.2371,0.17286,0.5605,,0.018,,1.69,,,0.13
05-Aug-14,0.2371,0.17143,0.56025,,0.022,,1.7,,,0.13
06-Aug-14,0.2342,0.16857,0.5615,,0.02,,1.7,,,0.13
07-Aug-14,0.2331,0.16786,0.5615,,0.02,,1.7,,,0.13
08-Aug-14,0.2351,0.16786,0.55963,,0.02,,1.71,,,0.12929
11-Aug-14,0.2338,0.16643,0.56088,,0.02,,1.72,,,0.12929
12-Aug-14,0.2331,0.16357,0.56025,,0.022,,1.72,,,0.12929
13-Aug-14,0.2336,0.16286,0.56025,,0.024,,1.72,,,0.12929
14-Aug-14,0.2311,0.15929,0.55963,,0.024,,1.72,,,0.12929
15-Aug-14,0.2321,0.15714,0.55963,,0.022,,1.73,,,0.12929
18-Aug-14,0.2321,0.15786,0.5605,,0.022,,1.73,,,0.12929
19-Aug-14,0.2344,0.15357,0.55875,,0.022,,1.73,,,0.12929
20-Aug-14,0.2349,0.15429,0.56288,,0.022,,1.71,,,0.12929
21-Aug-14,0.2349,0.15214,0.564,,0.022,,1.73,,,0.12786
22-Aug-14,0.2384,0.15143,0.564,,0.022,,1.73,,,0.12786
25-Aug-14,0.2384,0.15143,0.564,,0.022,,1.74,,,0.12786
26-Aug-14,0.2381,0.13857,0.564,,0.021,,1.74,,,0.12786
27-Aug-14,0.2346,0.13143,0.5615,,0.021,,1.75,,,0.12786
28-Aug-14,0.2336,0.13,0.5615,,0.018,,1.76,,,0.12786
29-Aug-14,0.2336,0.12643,0.55963,,0.018,,1.75,,,0.12786
01-Sep-14,0.2336,0.12143,0.55963,,0.018,,1.76,,,0.12786
02-Sep-14,0.2331,0.11571,0.56081,,0.018,,1.76,,,0.12786
03-Sep-14,0.2341,0.11643,0.56188,,0.018,,1.75,,,0.12786
04-Sep-14,0.2331,0.115,0.56156,,0.018,,1.72,,,0.12786
05-Sep-14,0.2323,0.05857,0.56156,,0.009,,1.71,,,0.12786
08-Sep-14,0.2336,0.05357,0.55813,,0.007,,1.72,,,0.12786
09-Sep-14,0.2346,0.04714,0.558,,0.007,,1.71,,,0.12286
10-Sep-14,0.2346,0.05071,0.55875,,0.009,,1.7,,,0.11857
11-Sep-14,0.2341,0.05,0.56025,,0.005,,1.71,,,0.11786
12-Sep-14,0.2346,0.05071,0.56338,,0.005,,1.72,,,0.11786
15-Sep-14,0.2346,0.05071,0.56338,,0.005,,1.71,,,0.11929
16-Sep-14,0.2344,0.05,0.56338,,0.005,,1.69,,,0.11929
17-Sep-14,0.2341,0.05,0.56713,,0.003,,1.69,,,0.12071
18-Sep-14,0.2331,0.05143,0.5665,,0.007,,1.71,,,0.12071
19-Sep-14,0.2331,0.05214,0.56525,,0.006,,1.71,,,0.12357
22-Sep-14,0.2356,0.05143,0.56619,,0.006,,1.69,,,0.11929
23-Sep-14,0.2341,0.05286,0.56463,,0.006,,1.68,,,0.11929
24-Sep-14,0.2351,0.05571,0.56444,,0.006,,1.66,,,0.12071
25-Sep-14,0.2336,0.055,0.56413,,0.006,,1.66,,,0.11643
26-Sep-14,0.2331,0.05714,0.56494,,0.006,,1.66,,,0.11786
29-Sep-14,0.2351,0.05714,0.56494,,0.006,,1.65,,,0.11643
30-Sep-14,0.2351,0.05714,0.56525,,0.006,,1.65,,,0.11643
01-Oct-14,0.2326,0.05714,0.56431,,0.003,,1.65,,,0.11643
02-Oct-14,0.2312,0.05286,0.56275,,0.003,,1.64,,,0.11429
03-Oct-14,0.2316,0.05214,0.56275,,0.003,,1.65,,,0.11429
06-Oct-14,0.2326,0.05214,0.56275,,0.003,,1.65,,,0.11429
07-Oct-14,0.2311,0.05214,0.56275,,0.003,,1.63,,,0.11429
08-Oct-14,0.2291,0.05429,0.56088,,0.005,,1.63,,,0.11429
09-Oct-14,0.2291,0.05429,0.55988,,0.008,,1.64,,,0.11286
10-Oct-14,0.23,0.055,0.55988,,0.01,,1.64,,,0.11286
13-Oct-14,0.2306,0.05857,0.55963,,0.008,,1.65,,,0.11286
14-Oct-14,0.2291,0.05929,0.55838,,0.01,,1.64,,,0.11286
15-Oct-14,0.2281,0.05643,0.55963,,0.008,,1.63,,,0.11286
16-Oct-14,0.23075,0.05714,0.55963,,0.008,,1.62,,,0.11286
17-Oct-14,0.23135,0.05643,0.56025,,0.007,,1.63,,,0.11286
20-Oct-14,0.2321,0.055,0.55775,,0.007,,1.62,,,0.11
21-Oct-14,0.2306,0.05857,0.55525,,0.011,,1.63,,,0.11
22-Oct-14,0.2328,0.06143,0.55213,,0.012,,1.61,,,0.10929
23-Oct-14,0.2336,0.06214,0.55338,,0.011,,1.65,,,0.10786
24-Oct-14,0.2331,0.06286,0.55338,,0.011,,1.62,,,0.10786
27-Oct-14,0.2326,0.06429,0.55713,,0.011,,1.62,,,0.10786
28-Oct-14,0.2326,0.06429,0.55713,,0.011,,1.59,,,0.11071
29-Oct-14,0.2326,0.06429,0.55463,,0.011,,1.59,,,0.11071
30-Oct-14,0.23235,0.06214,0.55463,,0.011,,1.58,,,0.11357
31-Oct-14,0.2321,0.06214,0.55338,,0.015,,1.58,,,0.11214
03-Nov-14,0.23235,0.06143,0.55475,,0.016,,1.59,,,0.11071
04-Nov-14,0.23185,0.06071,0.55738,,0.015,,1.6,,,0.10643
05-Nov-14,0.23185,0.06,0.55838,,0.011,,1.6,,,0.10571
06-Nov-14,0.2316,0.055,0.55838,,0.009,,1.63,,,0.10571
07-Nov-14,0.2326,0.05286,0.55713,,0.009,,1.64,,,0.10857
10-Nov-14,0.2331,0.05286,0.55713,,0.007,,1.69,,,0.10857
11-Nov-14,0.2332,0.05429,0.5565,,0.005,,1.68,,,0.10857
12-Nov-14,0.2332,0.055,0.5565,,0.007,,1.69,,,0.10857
13-Nov-14,0.2321,0.05286,0.5565,,0.005,,1.71,,,0.10214
14-Nov-14,0.2321,0.05357,0.5565,,0.004,,1.7,,,0.10214
17-Nov-14,0.23185,0.05357,0.55525,,0.002,,1.7,,,0.10214
18-Nov-14,0.23185,0.05643,0.55613,,0.002,,1.7,,,0.10286
19-Nov-14,0.2311,0.06143,0.55738,,0.003,,1.68,,,0.10357
20-Nov-14,0.2329,0.06214,0.55738,,0.005,,1.67,,,0.105
21-Nov-14,0.23285,0.06214,0.5565,,0.003,,1.67,,,0.10786
24-Nov-14,0.23435,0.06214,0.55525,,0.003,,1.66,,,0.105
25-Nov-14,0.2356,0.06214,0.55525,,0.001,,1.66,,,0.105
26-Nov-14,0.2356,0.06286,0.5565,,0.001,,1.65,,,0.10786
27-Nov-14,0.2336,0.06286,0.554,,0.001,,1.63,,,0.10643
28-Nov-14,0.2336,0.06214,0.55275,,0.001,,1.63,,,0.10643
01-Dec-14,0.2346,0.06071,0.55213,,0.001,,1.64,,,0.10643
02-Dec-14,0.2346,0.06,0.553,,0.001,,1.64,,,0.105
03-Dec-14,0.23485,0.05786,0.55313,,0.001,,1.64,,,0.105
04-Dec-14,0.23535,0.05643,0.55275,,0.001,,1.62,,,0.10929
05-Dec-14,0.2356,0.05786,0.55588,,0.003,,1.56,,,0.10643
08-Dec-14,0.2376,0.05857,0.55675,,0.003,,1.57,,,0.10643
09-Dec-14,0.23885,0.05929,0.55463,,0,,1.6,,,0.10929
10-Dec-14,0.2399,0.05857,0.557,,0.004,,1.59,,,0.11
11-Dec-14,0.2406,0.06,0.55975,,0.009,,1.47,,,0.11
12-Dec-14,0.24285,0.06,0.55988,,0.007,,1.46,,,0.10714
15-Dec-14,0.2426,0.06143,0.56025,,0.009,,1.49,,,0.11071
16-Dec-14,0.2426,0.06071,0.559,,0.007,,1.47,,,0.10929
17-Dec-14,0.24535,0.05929,0.559,,0.004,,1.5,,,0.11143
18-Dec-14,0.2471,0.05857,0.55963,,-0.046,,1.5,,,0.11143
19-Dec-14,0.2521,0.05929,0.5615,,-0.047,,1.5,,,0.11143
22-Dec-14,0.2551,0.05786,0.55963,,-0.055,,1.5,,,0.11143
23-Dec-14,0.2546,0.05643,0.55963,,-0.066,,1.5,,,0.11143
24-Dec-14,0.2566,0.05643,0.55963,,-0.061,,1.5,,,0.11214
25-Dec-14,0.2566,0.05643,0.55963,,-0.061,,1.5,,,0.11214
26-Dec-14,0.2566,0.05643,0.55963,,-0.061,,1.5,,,0.11214
29-Dec-14,0.2551,0.05929,0.55963,,-0.063,,1.49,,,0.11214
30-Dec-14,0.2552,0.05786,0.56213,,-0.063,,1.47,,,0.11214
31-Dec-14,0.2556,0.05857,0.564,,-0.063,,1.48,,,0.11214
01-Jan-15,0.2556,0.05857,0.564,,-0.063,,1.48,,,0.11214
02-Jan-15,0.2556,0.05786,0.56338,,-0.063,,1.46,,,0.11214
05-Jan-15,0.2536,0.05429,0.56338,,-0.063,,1.45,,,0.11143
06-Jan-15,0.2511,0.05214,0.56431,,-0.086,,1.43,,,0.11143
07-Jan-15,0.2521,0.04714,0.55994,,-0.096,,1.41,,,0.11143
08-Jan-15,0.2521,0.04786,0.55994,,-0.11,,1.43,,,0.11
09-Jan-15,0.2541,0.04786,0.56119,,-0.117,,1.42,,,0.10286
12-Jan-15,0.2528,0.04857,0.56056,,-0.119,,1.42,,,0.10286
13-Jan-15,0.2533,0.04786,0.56025,,-0.124,,1.42,,,0.10286
14-Jan-15,0.2536,0.045,0.56275,,-0.128,,1.42,,,0.10286
15-Jan-15,0.2526,0.03929,0.55969,,-0.372,,1.41,,,0.10286
16-Jan-15,0.2566,0.02929,0.56056,,-0.426,,1.41,,,0.1
19-Jan-15,0.2562,0.02929,0.56306,,-0.56,,1.39,,,0.09786
20-Jan-15,0.2567,0.03071,0.56306,,-0.66,,1.38,,,0.09714
21-Jan-15,0.2571,0.03071,0.56056,,-0.74,,1.38,,,0.09714
22-Jan-15,0.2561,0.03143,0.56338,,-0.806,,1.36,,,0.09714
23-Jan-15,0.2561,0.03286,0.56588,,-0.954,,1.33,,,0.09714
26-Jan-15,0.2561,0.03429,0.56525,,-0.964,,1.34,,,0.10357
27-Jan-15,0.2526,0.03429,0.564,,-0.836,,1.33,,,0.10071
28-Jan-15,0.2546,0.03357,0.564,,-0.846,,1.32,,,0.10214
29-Jan-15,0.2546,0.03214,0.56463,,-0.86,,1.32,,,0.10357
30-Jan-15,0.2531,0.03214,0.56338,,-0.854,,1.32,,,0.10429
02-Feb-15,0.2521,0.03214,0.56338,,-0.863,,1.34,,,0.10429
03-Feb-15,0.2551,0.02786,0.56338,,-0.869,,1.36,,,0.10429
04-Feb-15,0.2551,0.02571,0.564,,-0.869,,1.36,,,0.10429
05-Feb-15,0.2561,0.02571,0.56369,,-0.881,,1.36,,,0.10429
06-Feb-15,0.2556,0.02571,0.56244,,-0.885,,1.38,,,0.10429
09-Feb-15,0.25835,0.02429,0.56369,,-0.913,,1.39,,,0.10429
10-Feb-15,0.2581,0.02571,0.56463,,-0.927,,1.4,,,0.10429
11-Feb-15,0.2581,0.02786,0.56525,,-0.932,,1.4,,,0.10429
12-Feb-15,0.2581,0.02357,0.564,,-0.918,,1.38,,,0.10429
13-Feb-15,0.2571,0.02357,0.56275,,-0.907,,1.4,,,0.10429
16-Feb-15,0.2562,0.025,0.56275,,-0.903,,1.4,,,0.10286
17-Feb-15,0.2567,0.02571,0.5615,,-0.903,,1.41,,,0.10286
18-Feb-15,0.2606,0.02571,0.56181,,-0.903,,1.41,,,0.1
19-Feb-15,0.2615,0.025,0.56338,,-0.903,,1.39,,,0.09786
20-Feb-15,0.2626,0.02571,0.56494,,-0.897,,1.39,,,0.09714
23-Feb-15,0.2616,0.02429,0.56463,,-0.897,,1.35,,,0.09571
24-Feb-15,0.2611,0.02429,0.56463,,-0.864,,1.36,,,0.09786
25-Feb-15,0.2609,0.02357,0.56463,,-0.848,,1.35,,,0.09929
26-Feb-15,0.2616,0.02143,0.56338,,-0.844,,1.35,,,0.10071
27-Feb-15,0.26185,0.025,0.56369,,-0.85,,1.34,,,0.09571
02-Mar-15,0.26095,0.025,0.5615,,-0.857,,1.34,,,0.09571
03-Mar-15,0.26515,0.02643,0.56256,,-0.847,,1.33,,,0.09571
04-Mar-15,0.2636,0.02643,0.56338,,-0.822,,1.36,,,0.09429
05-Mar-15,0.2636,0.02643,0.56275,,-0.791,,1.38,,,0.09429
06-Mar-15,0.2646,0.025,0.564,,-0.758,,1.38,,,0.09429
09-Mar-15,0.2666,0.02214,0.56275,,-0.773,,1.36,,,0.09429
